listing_id,source_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,options_categories,options_list
91,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711494,2025-08-26T10:19:05.752658,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
92,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711597,2025-08-26T10:19:05.752890,0.42857142857142855,2011,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
93,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711699,2025-08-26T10:19:05.753106,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
94,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711803,2025-08-26T10:19:05.753407,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
95,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.711904,2025-08-26T10:19:05.753665,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
96,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.712004,2025-08-26T10:19:05.753903,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
97,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.712108,2025-08-26T10:19:05.754199,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
98,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.712208,2025-08-26T10:19:05.754479,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
99,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.712307,2025-08-26T10:19:05.754729,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
100,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:19:05.712408,2025-08-26T10:19:05.754989,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
