listing_id,source_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,options_categories,options_list
91,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693812,2025-08-26T10:15:57.729883,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
92,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.693920,2025-08-26T10:15:57.730127,0.42857142857142855,2011,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
93,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694024,2025-08-26T10:15:57.730325,0.42857142857142855,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GT4,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
94,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694133,2025-08-26T10:15:57.730538,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
95,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694238,2025-08-26T10:15:57.730908,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
96,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694342,2025-08-26T10:15:57.731216,0.42857142857142855,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
97,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694453,2025-08-26T10:15:57.731481,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
98,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694558,2025-08-26T10:15:57.731707,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
99,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694675,2025-08-26T10:15:57.731905,0.42857142857142855,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
100,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2025-08-26T10:15:57.694794,2025-08-26T10:15:57.732120,0.42857142857142855,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,,
